,ctripid,expgroup,group,personid,week,quitjob,change_date,year_week
7161,S18817,1,1,18817,17.0,,,
7162,S18817,1,1,18817,18.0,,,
7163,S18817,1,1,18817,19.0,,,
7164,S18817,1,1,18817,20.0,,,
7165,S18817,1,1,18817,21.0,,,
7166,S18817,1,1,18817,22.0,,,
7167,S18817,1,1,18817,23.0,,,
7168,S18817,1,1,18817,24.0,,,
7169,S18817,1,1,18817,25.0,,,
7170,S18817,1,1,18817,26.0,,,
7171,S18817,1,1,18817,27.0,,,
7172,S18817,1,1,18817,28.0,,,
7173,S18817,1,1,18817,29.0,,,
7174,S18817,1,1,18817,30.0,,,
7175,S18817,1,1,18817,31.0,,,
7176,S18817,1,1,18817,32.0,,,
7177,S18817,1,1,18817,33.0,,,
7178,S18817,1,1,18817,34.0,,,
7179,S18817,1,1,18817,35.0,,,
7180,S18817,1,1,18817,36.0,,,
7181,S18817,1,1,18817,37.0,,,
7182,S18874,0,2,18874,0.0,,,
7183,S18874,0,2,18874,1.0,,,
7184,S18874,0,2,18874,2.0,,,
7185,S18874,0,2,18874,3.0,,,
7186,S18874,0,2,18874,4.0,,,
7187,S18874,0,2,18874,5.0,,,
7188,S18874,0,2,18874,6.0,,,
7189,S18874,0,2,18874,7.0,,,
7190,S18874,0,2,18874,8.0,,,
7191,S18874,0,2,18874,9.0,,,
7192,S18874,0,2,18874,10.0,,,
7193,S18874,0,2,18874,11.0,,,
7194,S18874,0,2,18874,12.0,,,
7195,S18874,0,2,18874,13.0,,,
7196,S18874,0,2,18874,14.0,,,
7197,S18874,0,2,18874,15.0,,,
7198,S18874,0,2,18874,16.0,,,
7199,S18874,0,2,18874,17.0,,,
7200,S18874,0,2,18874,18.0,,,
7201,S18874,0,2,18874,19.0,,,
7202,S18874,0,2,18874,20.0,,,
7203,S18874,0,2,18874,21.0,,,
7204,S18874,0,2,18874,22.0,,,
7205,S18874,0,2,18874,23.0,,,
7206,S18874,0,2,18874,24.0,,,
7207,S18874,0,2,18874,25.0,,,
7208,S18874,0,2,18874,26.0,,,
7209,S18874,0,2,18874,27.0,,,
7210,S18874,0,2,18874,28.0,,,
7211,S18874,0,2,18874,29.0,,,
7212,S18874,0,2,18874,30.0,,,
7213,S18874,0,2,18874,31.0,,,
7214,S18874,0,2,18874,32.0,,,
7215,S18874,0,2,18874,33.0,,,
7216,S18874,0,2,18874,34.0,,,
7217,S18874,0,2,18874,35.0,,,
7218,S18874,0,2,18874,36.0,,,
7219,S18874,0,2,18874,37.0,,,
7220,S18971,1,1,18971,0.0,,,
7221,S18971,1,1,18971,1.0,,,
7222,S18971,1,1,18971,2.0,,,
7223,S18971,1,1,18971,3.0,,,
7224,S18971,1,1,18971,4.0,,,
7225,S18971,1,1,18971,5.0,,,
7226,S18971,1,1,18971,6.0,,,
7227,S18971,1,1,18971,7.0,,,
7228,S18971,1,1,18971,8.0,,,
7229,S18971,1,1,18971,9.0,,,
7230,S18971,1,1,18971,10.0,,,
7231,S18971,1,1,18971,11.0,,,
7232,S18971,1,1,18971,12.0,,,
7233,S18971,1,1,18971,13.0,,,
7234,S18971,1,1,18971,14.0,,,
7235,S18971,1,1,18971,15.0,,,
7236,S18971,1,1,18971,16.0,,,
7237,S18971,1,1,18971,17.0,,,
7238,S18971,1,1,18971,18.0,,,
7239,S18971,1,1,18971,19.0,,,
7240,S18971,1,1,18971,20.0,,,
7241,S18971,1,1,18971,21.0,,,
7242,S18971,1,1,18971,22.0,,,
7243,S18971,1,1,18971,23.0,,,
7244,S18971,1,1,18971,24.0,,,
7245,S18971,1,1,18971,25.0,,,
7246,S18971,1,1,18971,26.0,,,
7247,S18971,1,1,18971,27.0,,,
7248,S18971,1,1,18971,28.0,,,
7249,S18971,1,1,18971,29.0,,,
7250,S18971,1,1,18971,30.0,,,
7251,S18971,1,1,18971,31.0,,,
7252,S18971,1,1,18971,32.0,,,
7253,S18971,1,1,18971,33.0,,,
7254,S18971,1,1,18971,34.0,,,
7255,S18971,1,1,18971,35.0,,,
7256,S18971,1,1,18971,36.0,,,
7257,S18971,1,1,18971,37.0,,,
7258,S18995,1,2,18995,0.0,,,
7259,S18995,1,2,18995,1.0,,,
7260,S18995,1,2,18995,2.0,,,
7261,S18995,1,2,18995,3.0,,,
7262,S18995,1,2,18995,4.0,,,
7263,S18995,1,2,18995,5.0,,,
7264,S18995,1,2,18995,6.0,,,
7265,S18995,1,2,18995,7.0,,,
7266,S18995,1,2,18995,8.0,,,
7267,S18995,1,2,18995,9.0,,,
7268,S18995,1,2,18995,10.0,,,
7269,S18995,1,2,18995,11.0,,,
7270,S18995,1,2,18995,12.0,,,
7271,S18995,1,2,18995,13.0,,,
7272,S18995,1,2,18995,14.0,,,
7273,S18995,1,2,18995,15.0,,,
7274,S18995,1,2,18995,16.0,,,
7275,S18995,1,2,18995,17.0,,,
7276,S18995,1,2,18995,18.0,,,
7277,S18995,1,2,18995,19.0,,,
7278,S18995,1,2,18995,20.0,,,
7279,S18995,1,2,18995,21.0,,,
7280,S18995,1,2,18995,22.0,,,
7281,S18995,1,2,18995,23.0,,,
7282,S18995,1,2,18995,24.0,,,
7283,S18995,1,2,18995,25.0,,,
7284,S18995,1,2,18995,26.0,,,
7285,S18995,1,2,18995,27.0,,,
7286,S18995,1,2,18995,28.0,,,
7287,S18995,1,2,18995,29.0,,,
7288,S18995,1,2,18995,30.0,,,
7289,S18995,1,2,18995,31.0,,,
7290,S18995,1,2,18995,32.0,,,
7291,S18995,1,2,18995,33.0,,,
7292,S18995,1,2,18995,34.0,,,
7293,S18995,1,2,18995,35.0,,,
7294,S18995,1,2,18995,36.0,,,
7295,S18995,1,2,18995,37.0,,,
7296,S18997,1,2,18997,0.0,,,
7297,S18997,1,2,18997,1.0,,,
7298,S18997,1,2,18997,2.0,,,
7299,S18997,1,2,18997,3.0,,,
7300,S18997,1,2,18997,4.0,,,
7301,S18997,1,2,18997,5.0,,,
7302,S18997,1,2,18997,6.0,,,
7303,S18997,1,2,18997,7.0,,,
7304,S18997,1,2,18997,8.0,,,
7305,S18997,1,2,18997,9.0,,,
7306,S18997,1,2,18997,10.0,,,
7307,S18997,1,2,18997,11.0,1.0,18672.0,201107.0
7308,S18997,1,2,18997,12.0,,,
7309,S18997,1,2,18997,13.0,,,
7310,S18997,1,2,18997,14.0,,,
7311,S18997,1,2,18997,15.0,,,
7312,S18997,1,2,18997,16.0,,,
7313,S18997,1,2,18997,17.0,,,
7314,S18997,1,2,18997,18.0,,,
7315,S18997,1,2,18997,19.0,,,
7316,S18997,1,2,18997,20.0,,,
7317,S18997,1,2,18997,21.0,,,
7318,S18997,1,2,18997,22.0,,,
7319,S18997,1,2,18997,23.0,,,
7320,S18997,1,2,18997,24.0,,,
7321,S18997,1,2,18997,25.0,,,
7322,S18997,1,2,18997,26.0,,,
7323,S18997,1,2,18997,27.0,,,
7324,S18997,1,2,18997,28.0,,,
7325,S18997,1,2,18997,29.0,,,
7326,S18997,1,2,18997,30.0,,,
7327,S18997,1,2,18997,31.0,,,
7328,S18997,1,2,18997,32.0,,,
7329,S18997,1,2,18997,33.0,,,
7330,S18997,1,2,18997,34.0,,,
7331,S18997,1,2,18997,35.0,,,
7332,S18997,1,2,18997,36.0,,,
7333,S18997,1,2,18997,37.0,,,
7334,S19001,1,2,19001,0.0,,,
7335,S19001,1,2,19001,1.0,,,
7336,S19001,1,2,19001,2.0,,,
7337,S19001,1,2,19001,3.0,,,
7338,S19001,1,2,19001,4.0,,,
7339,S19001,1,2,19001,5.0,,,
7340,S19001,1,2,19001,6.0,,,
7341,S19001,1,2,19001,7.0,,,
7342,S19001,1,2,19001,8.0,,,
7343,S19001,1,2,19001,9.0,,,
7344,S19001,1,2,19001,10.0,,,
7345,S19001,1,2,19001,11.0,,,
7346,S19001,1,2,19001,12.0,,,
7347,S19001,1,2,19001,13.0,1.0,18686.0,201109.0
7348,S19001,1,2,19001,14.0,,,
7349,S19001,1,2,19001,15.0,,,
7350,S19001,1,2,19001,16.0,,,
7351,S19001,1,2,19001,17.0,,,
7352,S19001,1,2,19001,18.0,,,
7353,S19001,1,2,19001,19.0,,,
7354,S19001,1,2,19001,20.0,,,
7355,S19001,1,2,19001,21.0,,,
7356,S19001,1,2,19001,22.0,,,
7357,S19001,1,2,19001,23.0,,,
7358,S19001,1,2,19001,24.0,,,
7359,S19001,1,2,19001,25.0,,,
7360,S19001,1,2,19001,26.0,,,
7361,S19001,1,2,19001,27.0,,,
7362,S19001,1,2,19001,28.0,,,
7363,S19001,1,2,19001,29.0,,,
7364,S19001,1,2,19001,30.0,,,
7365,S19001,1,2,19001,31.0,,,
7366,S19001,1,2,19001,32.0,,,
7367,S19001,1,2,19001,33.0,,,
7368,S19001,1,2,19001,34.0,,,
7369,S19001,1,2,19001,35.0,,,
7370,S19001,1,2,19001,36.0,,,
7371,S19001,1,2,19001,37.0,,,
7372,S19004,0,2,19004,0.0,,,
7373,S19004,0,2,19004,1.0,,,
7374,S19004,0,2,19004,2.0,,,
7375,S19004,0,2,19004,3.0,,,
7376,S19004,0,2,19004,4.0,,,
7377,S19004,0,2,19004,5.0,,,
7378,S19004,0,2,19004,6.0,,,
7379,S19004,0,2,19004,7.0,,,
7380,S19004,0,2,19004,8.0,,,
7381,S19004,0,2,19004,9.0,,,
7382,S19004,0,2,19004,10.0,,,
7383,S19004,0,2,19004,11.0,,,
7384,S19004,0,2,19004,12.0,,,
7385,S19004,0,2,19004,13.0,,,
7386,S19004,0,2,19004,14.0,,,
7387,S19004,0,2,19004,15.0,,,
7388,S19004,0,2,19004,16.0,,,
7389,S19004,0,2,19004,17.0,,,
7390,S19004,0,2,19004,18.0,,,
7391,S19004,0,2,19004,19.0,,,
7392,S19004,0,2,19004,20.0,,,
7393,S19004,0,2,19004,21.0,,,
7394,S19004,0,2,19004,22.0,,,
7395,S19004,0,2,19004,23.0,,,
7396,S19004,0,2,19004,24.0,,,
7397,S19004,0,2,19004,25.0,,,
7398,S19004,0,2,19004,26.0,,,
7399,S19004,0,2,19004,27.0,,,
7400,S19004,0,2,19004,28.0,1.0,18791.0,201124.0
7401,S19004,0,2,19004,29.0,,,
7402,S19004,0,2,19004,30.0,,,
7403,S19004,0,2,19004,31.0,,,
7404,S19004,0,2,19004,32.0,,,
7405,S19004,0,2,19004,33.0,,,
7406,S19004,0,2,19004,34.0,,,
7407,S19004,0,2,19004,35.0,,,
7408,S19004,0,2,19004,36.0,,,
7409,S19004,0,2,19004,37.0,,,
7410,S19017,0,2,19017,0.0,,,
7411,S19017,0,2,19017,1.0,,,
7412,S19017,0,2,19017,2.0,,,
7413,S19017,0,2,19017,3.0,,,
7414,S19017,0,2,19017,4.0,,,
7415,S19017,0,2,19017,5.0,,,
7416,S19017,0,2,19017,6.0,,,
7417,S19017,0,2,19017,7.0,,,
7418,S19017,0,2,19017,8.0,,,
7419,S19017,0,2,19017,9.0,,,
7420,S19017,0,2,19017,10.0,,,
7421,S19017,0,2,19017,11.0,,,
7422,S19017,0,2,19017,12.0,,,
7423,S19017,0,2,19017,13.0,,,
7424,S19017,0,2,19017,14.0,1.0,18698.0,201110.0
7425,S19017,0,2,19017,15.0,,,
7426,S19017,0,2,19017,16.0,,,
7427,S19017,0,2,19017,17.0,,,
7428,S19017,0,2,19017,18.0,,,
7429,S19017,0,2,19017,19.0,,,
7430,S19017,0,2,19017,20.0,,,
7431,S19017,0,2,19017,21.0,,,
7432,S19017,0,2,19017,22.0,,,
7433,S19017,0,2,19017,23.0,,,
7434,S19017,0,2,19017,24.0,,,
7435,S19017,0,2,19017,25.0,,,
7436,S19017,0,2,19017,26.0,,,
7437,S19017,0,2,19017,27.0,,,
7438,S19017,0,2,19017,28.0,,,
7439,S19017,0,2,19017,29.0,,,
7440,S19017,0,2,19017,30.0,,,
7441,S19017,0,2,19017,31.0,,,
7442,S19017,0,2,19017,32.0,,,
7443,S19017,0,2,19017,33.0,,,
7444,S19017,0,2,19017,34.0,,,
7445,S19017,0,2,19017,35.0,,,
7446,S19017,0,2,19017,36.0,,,
7447,S19017,0,2,19017,37.0,,,
7448,S19031,1,2,19031,0.0,,,
7449,S19031,1,2,19031,1.0,,,
7450,S19031,1,2,19031,2.0,,,
7451,S19031,1,2,19031,3.0,,,
7452,S19031,1,2,19031,4.0,,,
7453,S19031,1,2,19031,5.0,,,
7454,S19031,1,2,19031,6.0,,,
7455,S19031,1,2,19031,7.0,,,
7456,S19031,1,2,19031,8.0,,,
7457,S19031,1,2,19031,9.0,,,
7458,S19031,1,2,19031,10.0,,,
7459,S19031,1,2,19031,11.0,,,
7460,S19031,1,2,19031,12.0,1.0,18679.0,201108.0
7461,S19031,1,2,19031,13.0,,,
7462,S19031,1,2,19031,14.0,,,
7463,S19031,1,2,19031,15.0,,,
7464,S19031,1,2,19031,16.0,,,
7465,S19031,1,2,19031,17.0,,,
7466,S19031,1,2,19031,18.0,,,
7467,S19031,1,2,19031,19.0,,,
7468,S19031,1,2,19031,20.0,,,
7469,S19031,1,2,19031,21.0,,,
7470,S19031,1,2,19031,22.0,,,
7471,S19031,1,2,19031,23.0,,,
7472,S19031,1,2,19031,24.0,,,
7473,S19031,1,2,19031,25.0,,,
7474,S19031,1,2,19031,26.0,,,
7475,S19031,1,2,19031,27.0,,,
7476,S19031,1,2,19031,28.0,,,
7477,S19031,1,2,19031,29.0,,,
7478,S19031,1,2,19031,30.0,,,
7479,S19031,1,2,19031,31.0,,,
7480,S19031,1,2,19031,32.0,,,
7481,S19031,1,2,19031,33.0,,,
7482,S19031,1,2,19031,34.0,,,
7483,S19031,1,2,19031,35.0,,,
7484,S19031,1,2,19031,36.0,,,
7485,S19031,1,2,19031,37.0,,,
7486,S19038,0,2,19038,0.0,,,
7487,S19038,0,2,19038,1.0,,,
7488,S19038,0,2,19038,2.0,,,
7489,S19038,0,2,19038,3.0,,,
7490,S19038,0,2,19038,4.0,,,
7491,S19038,0,2,19038,5.0,,,
7492,S19038,0,2,19038,6.0,,,
7493,S19038,0,2,19038,7.0,,,
7494,S19038,0,2,19038,8.0,,,
7495,S19038,0,2,19038,9.0,,,
7496,S19038,0,2,19038,10.0,,,
7497,S19038,0,2,19038,11.0,1.0,18674.0,201107.0
7498,S19038,0,2,19038,12.0,,,
7499,S19038,0,2,19038,13.0,,,
7500,S19038,0,2,19038,14.0,,,
7501,S19038,0,2,19038,15.0,,,
7502,S19038,0,2,19038,16.0,,,
7503,S19038,0,2,19038,17.0,,,
7504,S19038,0,2,19038,18.0,,,
7505,S19038,0,2,19038,19.0,,,
7506,S19038,0,2,19038,20.0,,,
7507,S19038,0,2,19038,21.0,,,
7508,S19038,0,2,19038,22.0,,,
7509,S19038,0,2,19038,23.0,,,
7510,S19038,0,2,19038,24.0,,,
7511,S19038,0,2,19038,25.0,,,
7512,S19038,0,2,19038,26.0,,,
7513,S19038,0,2,19038,27.0,,,
7514,S19038,0,2,19038,28.0,,,
7515,S19038,0,2,19038,29.0,,,
7516,S19038,0,2,19038,30.0,,,
7517,S19038,0,2,19038,31.0,,,
7518,S19038,0,2,19038,32.0,,,
7519,S19038,0,2,19038,33.0,,,
7520,S19038,0,2,19038,34.0,,,
7521,S19038,0,2,19038,35.0,,,
7522,S19038,0,2,19038,36.0,,,
7523,S19038,0,2,19038,37.0,,,
7524,S19081,0,1,19081,0.0,,,
7525,S19081,0,1,19081,1.0,,,
7526,S19081,0,1,19081,2.0,,,
7527,S19081,0,1,19081,3.0,,,
7528,S19081,0,1,19081,4.0,,,
7529,S19081,0,1,19081,5.0,,,
7530,S19081,0,1,19081,6.0,,,
7531,S19081,0,1,19081,7.0,,,
7532,S19081,0,1,19081,8.0,,,
7533,S19081,0,1,19081,9.0,,,
7534,S19081,0,1,19081,10.0,,,
7535,S19081,0,1,19081,11.0,,,
7536,S19081,0,1,19081,12.0,,,
7537,S19081,0,1,19081,13.0,,,
7538,S19081,0,1,19081,14.0,,,
7539,S19081,0,1,19081,15.0,,,
7540,S19081,0,1,19081,16.0,,,
7541,S19081,0,1,19081,17.0,,,
7542,S19081,0,1,19081,18.0,,,
7543,S19081,0,1,19081,19.0,,,
7544,S19081,0,1,19081,20.0,,,
7545,S19081,0,1,19081,21.0,,,
7546,S19081,0,1,19081,22.0,,,
7547,S19081,0,1,19081,23.0,,,
7548,S19081,0,1,19081,24.0,,,
7549,S19081,0,1,19081,25.0,,,
7550,S19081,0,1,19081,26.0,,,
7551,S19081,0,1,19081,27.0,,,
7552,S19081,0,1,19081,28.0,,,
7553,S19081,0,1,19081,29.0,,,
7554,S19081,0,1,19081,30.0,,,
7555,S19081,0,1,19081,31.0,,,
7556,S19081,0,1,19081,32.0,,,
7557,S19081,0,1,19081,33.0,,,
7558,S19081,0,1,19081,34.0,,,
7559,S19081,0,1,19081,35.0,,,
7560,S19081,0,1,19081,36.0,,,
7561,S19081,0,1,19081,37.0,,,
7562,S19082,1,1,19082,0.0,,,
7563,S19082,1,1,19082,1.0,,,
7564,S19082,1,1,19082,2.0,,,
7565,S19082,1,1,19082,3.0,,,
7566,S19082,1,1,19082,4.0,,,
7567,S19082,1,1,19082,5.0,,,
7568,S19082,1,1,19082,6.0,,,
7569,S19082,1,1,19082,7.0,,,
7570,S19082,1,1,19082,8.0,,,
7571,S19082,1,1,19082,9.0,,,
7572,S19082,1,1,19082,10.0,,,
7573,S19082,1,1,19082,11.0,,,
7574,S19082,1,1,19082,12.0,,,
7575,S19082,1,1,19082,13.0,,,
7576,S19082,1,1,19082,14.0,,,
7577,S19082,1,1,19082,15.0,,,
7578,S19082,1,1,19082,16.0,,,
7579,S19082,1,1,19082,17.0,,,
7580,S19082,1,1,19082,18.0,,,
7581,S19082,1,1,19082,19.0,,,
7582,S19082,1,1,19082,20.0,,,
7583,S19082,1,1,19082,21.0,,,
7584,S19082,1,1,19082,22.0,,,
7585,S19082,1,1,19082,23.0,,,
7586,S19082,1,1,19082,24.0,,,
7587,S19082,1,1,19082,25.0,,,
7588,S19082,1,1,19082,26.0,,,
7589,S19082,1,1,19082,27.0,,,
7590,S19082,1,1,19082,28.0,,,
7591,S19082,1,1,19082,29.0,,,
7592,S19082,1,1,19082,30.0,,,
7593,S19082,1,1,19082,31.0,,,
7594,S19082,1,1,19082,32.0,,,
7595,S19082,1,1,19082,33.0,,,
7596,S19082,1,1,19082,34.0,,,
7597,S19082,1,1,19082,35.0,,,
7598,S19082,1,1,19082,36.0,,,
7599,S19082,1,1,19082,37.0,,,
7600,S19087,0,1,19087,0.0,,,
7601,S19087,0,1,19087,1.0,,,
7602,S19087,0,1,19087,2.0,,,
7603,S19087,0,1,19087,3.0,,,
7604,S19087,0,1,19087,4.0,,,
7605,S19087,0,1,19087,5.0,,,
7606,S19087,0,1,19087,6.0,,,
7607,S19087,0,1,19087,7.0,,,
7608,S19087,0,1,19087,8.0,,,
7609,S19087,0,1,19087,9.0,,,
7610,S19087,0,1,19087,10.0,1.0,18671.0,201106.0
7611,S19087,0,1,19087,11.0,,,
7612,S19087,0,1,19087,12.0,,,
7613,S19087,0,1,19087,13.0,,,
7614,S19087,0,1,19087,14.0,,,
7615,S19087,0,1,19087,15.0,,,
7616,S19087,0,1,19087,16.0,,,
7617,S19087,0,1,19087,17.0,,,
7618,S19087,0,1,19087,18.0,,,
7619,S19087,0,1,19087,19.0,,,
7620,S19087,0,1,19087,20.0,,,
7621,S19087,0,1,19087,21.0,,,
7622,S19087,0,1,19087,22.0,,,
7623,S19087,0,1,19087,23.0,,,
7624,S19087,0,1,19087,24.0,,,
7625,S19087,0,1,19087,25.0,,,
7626,S19087,0,1,19087,26.0,,,
7627,S19087,0,1,19087,27.0,,,
7628,S19087,0,1,19087,28.0,,,
7629,S19087,0,1,19087,29.0,,,
7630,S19087,0,1,19087,30.0,,,
7631,S19087,0,1,19087,31.0,,,
7632,S19087,0,1,19087,32.0,,,
7633,S19087,0,1,19087,33.0,,,
7634,S19087,0,1,19087,34.0,,,
7635,S19087,0,1,19087,35.0,,,
7636,S19087,0,1,19087,36.0,,,
7637,S19087,0,1,19087,37.0,,,
7638,S19096,1,1,19096,0.0,,,
7639,S19096,1,1,19096,1.0,,,
7640,S19096,1,1,19096,2.0,,,
7641,S19096,1,1,19096,3.0,,,
7642,S19096,1,1,19096,4.0,,,
7643,S19096,1,1,19096,5.0,,,
7644,S19096,1,1,19096,6.0,,,
7645,S19096,1,1,19096,7.0,,,
7646,S19096,1,1,19096,8.0,,,
7647,S19096,1,1,19096,9.0,,,
7648,S19096,1,1,19096,10.0,,,
7649,S19096,1,1,19096,11.0,,,
7650,S19096,1,1,19096,12.0,,,
7651,S19096,1,1,19096,13.0,,,
7652,S19096,1,1,19096,14.0,,,
7653,S19096,1,1,19096,15.0,,,
7654,S19096,1,1,19096,16.0,,,
7655,S19096,1,1,19096,17.0,,,
7656,S19096,1,1,19096,18.0,,,
7657,S19096,1,1,19096,19.0,,,
7658,S19096,1,1,19096,20.0,,,
7659,S19096,1,1,19096,21.0,,,
7660,S19096,1,1,19096,22.0,,,
7661,S19096,1,1,19096,23.0,,,
7662,S19096,1,1,19096,24.0,,,
7663,S19096,1,1,19096,25.0,,,
7664,S19096,1,1,19096,26.0,,,
7665,S19096,1,1,19096,27.0,,,
7666,S19096,1,1,19096,28.0,,,
7667,S19096,1,1,19096,29.0,,,
7668,S19096,1,1,19096,30.0,,,
7669,S19096,1,1,19096,31.0,,,
7670,S19096,1,1,19096,32.0,,,
7671,S19096,1,1,19096,33.0,,,
7672,S19096,1,1,19096,34.0,,,
7673,S19096,1,1,19096,35.0,,,
7674,S19096,1,1,19096,36.0,,,
7675,S19096,1,1,19096,37.0,,,
7676,S19158,1,1,19158,0.0,,,
7677,S19158,1,1,19158,1.0,,,
7678,S19158,1,1,19158,2.0,,,
7679,S19158,1,1,19158,3.0,,,
7680,S19158,1,1,19158,4.0,,,
7681,S19158,1,1,19158,5.0,,,
7682,S19158,1,1,19158,6.0,,,
7683,S19158,1,1,19158,7.0,,,
7684,S19158,1,1,19158,8.0,,,
7685,S19158,1,1,19158,9.0,,,
7686,S19158,1,1,19158,10.0,,,
7687,S19158,1,1,19158,11.0,,,
7688,S19158,1,1,19158,12.0,,,
7689,S19158,1,1,19158,13.0,,,
7690,S19158,1,1,19158,14.0,,,
7691,S19158,1,1,19158,15.0,,,
7692,S19158,1,1,19158,16.0,,,
7693,S19158,1,1,19158,17.0,,,
7694,S19158,1,1,19158,18.0,,,
7695,S19158,1,1,19158,19.0,,,
7696,S19158,1,1,19158,20.0,,,
7697,S19158,1,1,19158,21.0,,,
7698,S19158,1,1,19158,22.0,,,
7699,S19158,1,1,19158,23.0,,,
7700,S19158,1,1,19158,24.0,,,
7701,S19158,1,1,19158,25.0,,,
7702,S19158,1,1,19158,26.0,,,
7703,S19158,1,1,19158,27.0,,,
7704,S19158,1,1,19158,28.0,,,
7705,S19158,1,1,19158,29.0,,,
7706,S19158,1,1,19158,30.0,,,
7707,S19158,1,1,19158,31.0,,,
7708,S19158,1,1,19158,32.0,,,
7709,S19158,1,1,19158,33.0,,,
7710,S19158,1,1,19158,34.0,,,
7711,S19158,1,1,19158,35.0,,,
7712,S19158,1,1,19158,36.0,,,
7713,S19158,1,1,19158,37.0,,,
7714,S19160,1,1,19160,0.0,,,
7715,S19160,1,1,19160,1.0,,,
7716,S19160,1,1,19160,2.0,,,
7717,S19160,1,1,19160,3.0,,,
7718,S19160,1,1,19160,4.0,,,
7719,S19160,1,1,19160,5.0,,,
7720,S19160,1,1,19160,6.0,,,
7721,S19160,1,1,19160,7.0,,,
7722,S19160,1,1,19160,8.0,,,
7723,S19160,1,1,19160,9.0,,,
7724,S19160,1,1,19160,10.0,,,
7725,S19160,1,1,19160,11.0,,,
7726,S19160,1,1,19160,12.0,,,
7727,S19160,1,1,19160,13.0,,,
7728,S19160,1,1,19160,14.0,,,
7729,S19160,1,1,19160,15.0,,,
7730,S19160,1,1,19160,16.0,,,
7731,S19160,1,1,19160,17.0,,,
7732,S19160,1,1,19160,18.0,,,
7733,S19160,1,1,19160,19.0,,,
7734,S19160,1,1,19160,20.0,,,
7735,S19160,1,1,19160,21.0,,,
7736,S19160,1,1,19160,22.0,,,
7737,S19160,1,1,19160,23.0,,,
7738,S19160,1,1,19160,24.0,,,
7739,S19160,1,1,19160,25.0,,,
7740,S19160,1,1,19160,26.0,,,
7741,S19160,1,1,19160,27.0,,,
7742,S19160,1,1,19160,28.0,,,
7743,S19160,1,1,19160,29.0,,,
7744,S19160,1,1,19160,30.0,,,
7745,S19160,1,1,19160,31.0,,,
7746,S19160,1,1,19160,32.0,,,
7747,S19160,1,1,19160,33.0,,,
7748,S19160,1,1,19160,34.0,,,
7749,S19160,1,1,19160,35.0,,,
7750,S19160,1,1,19160,36.0,,,
7751,S19160,1,1,19160,37.0,,,
7752,S19161,1,1,19161,0.0,,,
7753,S19161,1,1,19161,1.0,,,
7754,S19161,1,1,19161,2.0,,,
7755,S19161,1,1,19161,3.0,,,
7756,S19161,1,1,19161,4.0,,,
7757,S19161,1,1,19161,5.0,,,
7758,S19161,1,1,19161,6.0,,,
7759,S19161,1,1,19161,7.0,,,
7760,S19161,1,1,19161,8.0,,,
7761,S19161,1,1,19161,9.0,,,
7762,S19161,1,1,19161,10.0,,,
7763,S19161,1,1,19161,11.0,,,
7764,S19161,1,1,19161,12.0,,,
7765,S19161,1,1,19161,13.0,,,
7766,S19161,1,1,19161,14.0,,,
7767,S19161,1,1,19161,15.0,,,
7768,S19161,1,1,19161,16.0,,,
7769,S19161,1,1,19161,17.0,,,
7770,S19161,1,1,19161,18.0,,,
7771,S19161,1,1,19161,19.0,,,
7772,S19161,1,1,19161,20.0,,,
7773,S19161,1,1,19161,21.0,,,
7774,S19161,1,1,19161,22.0,,,
7775,S19161,1,1,19161,23.0,,,
7776,S19161,1,1,19161,24.0,,,
7777,S19161,1,1,19161,25.0,,,
7778,S19161,1,1,19161,26.0,,,
7779,S19161,1,1,19161,27.0,,,
7780,S19161,1,1,19161,28.0,,,
7781,S19161,1,1,19161,29.0,,,
7782,S19161,1,1,19161,30.0,,,
7783,S19161,1,1,19161,31.0,,,
7784,S19161,1,1,19161,32.0,,,
7785,S19161,1,1,19161,33.0,,,
7786,S19161,1,1,19161,34.0,,,
7787,S19161,1,1,19161,35.0,,,
7788,S19161,1,1,19161,36.0,,,
7789,S19161,1,1,19161,37.0,,,
7790,S19164,1,1,19164,0.0,,,
7791,S19164,1,1,19164,1.0,,,
7792,S19164,1,1,19164,2.0,,,
7793,S19164,1,1,19164,3.0,,,
7794,S19164,1,1,19164,4.0,,,
7795,S19164,1,1,19164,5.0,,,
7796,S19164,1,1,19164,6.0,,,
7797,S19164,1,1,19164,7.0,,,
7798,S19164,1,1,19164,8.0,,,
7799,S19164,1,1,19164,9.0,,,
7800,S19164,1,1,19164,10.0,,,
7801,S19164,1,1,19164,11.0,,,
7802,S19164,1,1,19164,12.0,,,
7803,S19164,1,1,19164,13.0,,,
7804,S19164,1,1,19164,14.0,,,
7805,S19164,1,1,19164,15.0,,,
7806,S19164,1,1,19164,16.0,,,
7807,S19164,1,1,19164,17.0,,,
7808,S19164,1,1,19164,18.0,,,
7809,S19164,1,1,19164,19.0,,,
7810,S19164,1,1,19164,20.0,,,
7811,S19164,1,1,19164,21.0,,,
7812,S19164,1,1,19164,22.0,,,
7813,S19164,1,1,19164,23.0,,,
7814,S19164,1,1,19164,24.0,,,
7815,S19164,1,1,19164,25.0,,,
7816,S19164,1,1,19164,26.0,,,
7817,S19164,1,1,19164,27.0,,,
7818,S19164,1,1,19164,28.0,,,
7819,S19164,1,1,19164,29.0,,,
7820,S19164,1,1,19164,30.0,,,
7821,S19164,1,1,19164,31.0,,,
