,basewage,grosswage,personid,wage_month,experiment_treatment,bonustotal,loggrosswage,logbasewage,logbonustotal
326,2150,4592.03,7720,201201.0,0.0,2442.03,8.432077,7.673223,7.800585
327,2150,3914.0,7720,201202.0,0.0,1764.0,8.272315,7.673223,7.4753394
328,1700,4438.38,8522,201001.0,0.0,2738.38,8.398045,7.4383836,7.9151216
329,1700,4603.38,8522,201002.0,0.0,2903.38,8.434546,7.4383836,7.973631
330,1700,4458.72,8522,201003.0,0.0,2758.72,8.402617,7.4383836,7.922522
331,1700,3524.45,8522,201004.0,0.0,1824.45,8.1674795,7.4383836,7.5090337
332,1700,4033.38,8522,201005.0,0.0,2333.38,8.30236,7.4383836,7.755073
333,1700,4329.38,8522,201006.0,0.0,2629.38,8.373179,7.4383836,7.874503
334,1800,4090.0,8522,201007.0,0.0,2290.0,8.3163,7.495542,7.736307
335,1800,3852.0,8522,201008.0,0.0,2052.0,8.256348,7.495542,7.62657
336,1800,4400.49,8522,201009.0,0.0,2612.9,8.389471,7.495542,7.868216
337,1800,5599.76,8522,201010.0,0.0,3799.76,8.630479,7.495542,8.242693
338,1800,4844.02,8522,201011.0,0.0,3044.02,8.4855,7.495542,8.020934
339,1800,4618.29,8522,201012.0,0.0,2818.29,8.437779,7.495542,7.943886
340,1850,4291.55,8522,201101.0,0.0,2472.38,8.364403,7.522941,7.8129363
341,1850,4988.53,8522,201102.0,0.0,3150.76,8.514896,7.522941,8.055399
342,1850,3868.77,8522,201103.0,0.0,2031.0,8.260692,7.522941,7.6162834
343,1850,3798.38,8522,201104.0,0.0,1948.38,8.24233,7.522941,7.5747538
344,1850,3855.38,8522,201105.0,0.0,2005.38,8.257225,7.522941,7.603589
345,1850,4022.15,8522,201106.0,0.0,2184.38,8.299572,7.522941,7.6890874
346,2100,3789.0,8522,201107.0,0.0,1689.0,8.239858,7.6496925,7.431892
347,2100,4109.0,8522,201108.0,0.0,2009.0,8.320935,7.6496925,7.6053925
348,2100,5165.24,8522,201109.0,0.0,3065.24,8.549706,7.6496925,8.027882
349,2100,4222.03,8522,201110.0,0.0,2122.03,8.348071,7.6496925,7.6601286
350,2100,3918.0,8522,201111.0,0.0,1818.0,8.273336,7.6496925,7.505492
351,2100,4754.0,8522,201112.0,0.0,2654.0,8.466742,7.6496925,7.8838234
352,2150,6879.71,8522,201201.0,0.0,4729.71,8.836331,7.673223,8.461619
353,2150,4828.0,8522,201202.0,0.0,2678.0,8.482187,7.673223,7.8928256
354,1700,3758.24,8834,201001.0,0.0,2058.24,8.231706,7.4383836,7.6296067
355,1700,3838.55,8834,201002.0,0.0,2138.55,8.25285,7.4383836,7.6678834
356,1700,3281.0,8834,201003.0,0.0,1581.0,8.095903,7.4383836,7.365813
357,1700,3821.52,8834,201004.0,0.0,2121.52,8.248404,7.4383836,7.6598883
358,1700,3860.76,8834,201005.0,0.0,2160.76,8.258619,7.4383836,7.6782155
359,1700,4998.0,8834,201006.0,0.0,3298.0,8.516793,7.4383836,8.101071
360,1850,2977.0,8834,201007.0,0.0,1127.0,7.9986715,7.522941,7.0273147
361,1850,3064.0,8834,201008.0,0.0,1214.0,8.027476,7.522941,7.101676
362,1850,3185.38,8834,201009.0,0.0,1335.38,8.066327,7.522941,7.1969714
363,1850,6345.03,8834,201010.0,0.0,4495.0303,8.755427,7.522941,8.4107275
364,1850,3837.0,8834,201011.0,0.0,1987.0,8.252446,7.522941,7.5943813
365,1850,3029.0,8834,201012.0,0.0,1179.0,8.015987,7.522941,7.072422
366,1900,3247.0,8834,201101.0,0.0,1347.0,8.085486,7.549609,7.205635
367,1900,2870.0,8834,201102.0,0.0,970.0,7.962067,7.549609,6.877296
368,1900,3394.0,8834,201103.0,0.0,1494.0,8.129765,7.549609,7.309212
369,1900,4653.07,8834,201104.0,0.0,2833.07,8.445282,7.549609,7.949116
370,1900,5291.0,8834,201105.0,0.0,3391.0,8.573763,7.549609,8.1288805
371,1900,5715.07,8834,201106.0,0.0,3815.07,8.650862,7.549609,8.246715
372,2150,5776.0,8834,201107.0,0.0,3626.0,8.661467,7.673223,8.195886
373,2150,7300.0,8834,201108.0,0.0,5150.0,8.89563,7.673223,8.546752
374,2150,4619.28,8834,201109.0,0.0,2469.28,8.437994,7.673223,7.8116817
375,2150,4942.4,8834,201110.0,0.0,2792.4,8.505607,7.673223,7.9346566
376,2150,5089.0,8834,201111.0,0.0,2939.0,8.534837,7.673223,7.9858246
377,2150,3886.0,8834,201112.0,0.0,1736.0,8.265136,7.673223,7.4593387
378,2250,4135.9,8834,201201.0,0.0,1885.9,8.32746,7.7186856,7.5421605
379,2250,3805.0,8834,201202.0,0.0,1555.0,8.244071,7.7186856,7.349231
380,1650,2692.0,8854,201001.0,0.0,1042.0,7.89804,7.4085307,6.9488974
381,1650,2981.0,8854,201002.0,0.0,1331.0,8.000014,7.4085307,7.193686
382,1650,4356.0,8854,201003.0,0.0,2706.0,8.37931,7.4085307,7.903227
383,1650,5399.0,8854,201004.0,0.0,3749.0,8.593969,7.4085307,8.229244
384,1650,5580.86,8854,201005.0,0.0,3930.8599,8.627098,7.4085307,8.276613
385,1650,5723.28,8854,201006.0,0.0,4073.28,8.652297,7.4085307,8.312203
386,1800,4109.0,8854,201007.0,0.0,2309.0,8.320935,7.495542,7.74457
387,1800,3598.0,8854,201008.0,0.0,1798.0,8.188133,7.495542,7.49443
388,1800,3894.21,8854,201009.0,0.0,2094.21,8.267246,7.495542,7.6469316
389,1800,5533.97,8854,201010.0,0.0,3733.97,8.618661,7.495542,8.225227
390,1800,3384.0,8854,201011.0,0.0,1584.0,8.126814,7.495542,7.3677087
391,1800,3286.0,8854,201012.0,1.0,1486.0,8.097426,7.495542,7.303843
392,1850,3326.12,8854,201101.0,1.0,1476.12,8.109562,7.522941,7.297172
393,1850,4594.31,8854,201102.0,1.0,2744.31,8.432574,7.522941,7.917285
394,1850,3812.0,8854,201103.0,1.0,1962.0,8.24591,7.522941,7.58172
395,1850,5562.17,8854,201104.0,1.0,3792.17,8.623744,7.522941,8.240694
396,1850,4949.0,8854,201105.0,1.0,3099.0,8.506941,7.522941,8.038835
397,1850,6121.33,8854,201106.0,1.0,4271.33,8.719535,7.522941,8.35968
398,2100,5334.0,8854,201107.0,1.0,3234.0,8.581857,7.6496925,8.081475
399,2100,4803.0,8854,201108.0,1.0,2703.0,8.476996,7.6496925,7.9021177
400,2100,5182.24,8854,201109.0,1.0,3082.24,8.552993,7.6496925,8.033412
401,2100,6316.69,8854,201110.0,1.0,4216.69,8.750951,7.6496925,8.346806
402,2100,5842.0,8854,201111.0,1.0,3742.0,8.672829,7.6496925,8.227375
403,2100,3756.0,8854,201112.0,1.0,1656.0,8.23111,7.6496925,7.4121604
404,2150,4422.0,8854,201201.0,1.0,2272.0,8.394347,7.673223,7.728416
405,2150,3630.0,8854,201202.0,1.0,1480.0,8.196988,7.673223,7.2997975
406,1600,2801.0,8980,201001.0,0.0,1201.0,7.9377317,7.377759,7.09091
407,1600,2662.79,8980,201002.0,0.0,1062.79,7.88713,7.377759,6.9686527
408,1600,1588.72,8980,201003.0,0.0,77.0,7.370684,7.377759,4.3438053
409,1600,1577.93,8980,201004.0,0.0,0.0,7.363869,7.377759,
410,1600,1579.87,8980,201005.0,0.0,47.0,7.365098,7.377759,3.8501475
411,1600,1703.15,8980,201006.0,0.0,162.0,7.4402347,7.377759,5.0875964
412,1750,1653.45,8980,201007.0,0.0,0.0,7.4106193,7.467371,
413,1750,1679.6,8980,201008.0,0.0,0.0,7.426311,7.467371,
414,1750,2514.3,8980,201009.0,0.0,812.58,7.8297496,7.467371,6.7002144
415,1750,1460.34,8980,201010.0,0.0,0.0,7.2864246,7.467371,
416,1750,2319.67,8980,201011.0,0.0,628.0,7.7491803,7.467371,6.44254
417,1750,2767.64,8980,201012.0,1.0,1095.59,7.9257503,7.467371,6.999048
418,1750,1693.68,8980,201101.0,1.0,0.0,7.434659,7.467371,
419,1750,1581.03,8980,201102.0,1.0,0.0,7.365832,7.467371,
420,1750,1575.0,8980,201103.0,1.0,0.0,7.3620105,7.467371,
421,1750,1575.0,8980,201104.0,1.0,0.0,7.3620105,7.467371,
422,1750,1581.03,8980,201105.0,1.0,0.0,7.365832,7.467371,
423,1750,1581.03,8980,201106.0,1.0,0.0,7.365832,7.467371,
424,1950,1755.0,8980,201107.0,1.0,0.0,7.470224,7.575585,
425,1950,1755.0,8980,201108.0,1.0,0.0,7.470224,7.575585,
426,1950,1755.0,8980,201109.0,1.0,0.0,7.470224,7.575585,
427,1950,1755.0,8980,201110.0,1.0,0.0,7.470224,7.575585,
428,1950,1833.45,8980,201111.0,1.0,0.0,7.5139546,7.575585,
429,1950,645.52,8980,201112.0,1.0,0.0,6.470056,7.575585,
430,1600,3117.0,9710,201001.0,0.0,1517.0,8.044626,7.377759,7.32449
431,1600,4192.86,9710,201002.0,0.0,2592.8599,8.341138,7.377759,7.8605165
432,1600,4196.0,9710,201003.0,0.0,2596.0,8.3418865,7.377759,7.861727
433,1600,3855.34,9710,201004.0,0.0,2255.34,8.257215,7.377759,7.721056
434,1600,3970.31,9710,201005.0,0.0,2370.31,8.286599,7.377759,7.7707763
435,1600,4351.21,9710,201006.0,0.0,2751.21,8.378209,7.377759,7.919796
436,1750,3530.0,9710,201007.0,0.0,1780.0,8.169053,7.467371,7.484369
437,2350,3490.0,9710,201008.0,0.0,1140.0,8.157657,7.762171,7.0387836
438,2350,4423.62,9710,201009.0,0.0,2073.62,8.394713,7.762171,7.637051
439,2350,6037.24,9710,201010.0,0.0,3687.24,8.705702,7.762171,8.212633
440,2350,3850.0,9710,201011.0,0.0,1500.0,8.255829,7.762171,7.3132205
441,2350,3675.0,9710,201012.0,0.0,1325.0,8.209309,7.762171,7.189168
442,2400,2825.0,9710,201101.0,0.0,425.0,7.946264,7.783224,6.052089
443,2400,2991.03,9710,201102.0,0.0,591.03,8.003373,7.783224,6.381867
444,2400,2315.34,9710,201103.0,0.0,45.0,7.747312,7.783224,3.8066626
445,2400,3300.0,9710,201104.0,0.0,980.0,8.101678,7.783224,6.8875527
446,2400,4357.07,9710,201105.0,0.0,1957.0701,8.379555,7.783224,7.5792036
447,2400,4215.03,9710,201106.0,0.0,1815.03,8.346412,7.783224,7.503857
448,2650,4745.0,9710,201107.0,0.0,2095.0,8.464847,7.8823147,7.647309
449,2650,4793.0,9710,201108.0,0.0,2143.0,8.474912,7.8823147,7.669962
450,2450,3350.0,9710,201109.0,0.0,900.0,8.116715,7.8038435,6.802395
451,2450,3350.0,9710,201110.0,0.0,900.0,8.116715,7.8038435,6.802395
452,2450,3928.0,9710,201111.0,0.0,1478.0,8.275886,7.8038435,7.298445
453,2450,3166.0,9710,201112.0,0.0,716.0,8.060225,7.8038435,6.5736804
454,2500,4024.83,9710,201201.0,0.0,1524.83,8.300238,7.824046,7.329638
455,2500,3842.0,9710,201202.0,0.0,1342.0,8.253748,7.824046,7.201916
456,2300,4667.59,10098,201001.0,0.0,2367.59,8.448399,7.7406645,7.769628
457,2300,4112.37,10098,201002.0,0.0,1825.59,8.321754,7.7406645,7.5096583
458,2300,3596.34,10098,201003.0,0.0,1336.0,8.187672,7.7406645,7.1974354
459,2300,4641.47,10098,201004.0,0.0,2362.62,8.442786,7.7406645,7.7675266
460,2300,4050.34,10098,201005.0,0.0,1790.0,8.306556,7.7406645,7.4899707
461,2300,4170.85,10098,201006.0,0.0,1892.0,8.3358755,7.7406645,7.5453897
462,2450,4390.94,10098,201007.0,0.0,1986.0,8.387299,7.8038435,7.593878
463,2450,4264.0,10098,201008.0,0.0,1814.0,8.357963,7.8038435,7.5032897
464,2450,4942.93,10098,201009.0,0.0,2492.93,8.505713,7.8038435,7.821214
465,2450,4492.61,10098,201010.0,0.0,2056.69,8.410189,7.8038435,7.6288533
466,2450,4049.76,10098,201011.0,0.0,1642.0,8.306413,7.8038435,7.4036703
467,2450,3811.58,10098,201012.0,0.0,1470.0,8.245799,7.8038435,7.293018
468,1600,3754.48,10226,201001.0,0.0,2154.48,8.230705,7.377759,7.675305
469,1600,3672.55,10226,201002.0,0.0,2072.55,8.208642,7.377759,7.636535
470,1600,3174.0,10226,201003.0,0.0,1574.0,8.062748,7.377759,7.3613753
471,1600,3111.0,10226,201004.0,0.0,1511.0,8.0427,7.377759,7.320527
472,1600,3052.31,10226,201005.0,0.0,1452.31,8.023654,7.377759,7.2809105
473,1600,3494.28,10226,201006.0,0.0,1894.28,8.158883,7.377759,7.546594
474,1750,2552.0,10226,201007.0,0.0,802.0,7.8446326,7.467371,6.6871085
475,1750,3245.0,10226,201008.0,0.0,1495.0,8.08487,7.467371,7.3098817
476,1750,3953.28,10226,201009.0,0.0,2203.28,8.282301,7.467371,7.6977024
477,1750,5416.07,10226,201010.0,0.0,3666.07,8.597126,7.467371,8.206876
478,1750,2775.0,10226,201011.0,0.0,1025.0,7.9284062,7.467371,6.932448
479,1750,2865.0,10226,201012.0,1.0,1115.0,7.960324,7.467371,7.0166097
480,1800,2600.0,10226,201101.0,1.0,800.0,7.863267,7.495542,6.684612
481,1800,2255.0,10226,201102.0,1.0,455.0,7.7209053,7.495542,6.1202974
482,1800,3083.0,10226,201103.0,1.0,1283.0,8.033658,7.495542,7.156956
483,1800,2968.0,10226,201104.0,1.0,1168.0,7.9956436,7.495542,7.0630484
484,1800,2670.0,10226,201105.0,1.0,870.0,7.889834,7.495542,6.768493
485,1800,3892.28,10226,201106.0,1.0,2092.28,8.26675,7.495542,7.6460094
486,2050,3947.0,10226,201107.0,1.0,1897.0,8.280711,7.625595,7.548029
487,2050,3700.0,10226,201108.0,1.0,1650.0,8.216088,7.625595,7.4085307
488,2050,3308.09,10226,201109.0,1.0,1258.09,8.104126,7.625595,7.13735
489,2050,4534.52,10226,201110.0,1.0,2484.52,8.419475,7.625595,7.817835
490,2050,4226.0,10226,201111.0,1.0,2176.0,8.349011,7.625595,7.6852436
491,2050,3607.0,10226,201112.0,1.0,1557.0,8.190632,7.625595,7.3505163
492,2100,5070.31,10226,201201.0,1.0,2970.31,8.5311575,7.6496925,7.996422
493,2100,4503.0,10226,201202.0,1.0,2403.0,8.412499,7.6496925,7.7844734
494,1600,3797.0,10356,201001.0,0.0,2197.0,8.241966,7.377759,7.694848
495,1600,4280.83,10356,201002.0,0.0,2680.83,8.361902,7.377759,7.893882
496,1600,3683.0,10356,201003.0,0.0,2083.0,8.211483,7.377759,7.6415644
497,1600,4345.76,10356,201004.0,0.0,2745.76,8.376956,7.377759,7.9178133
498,1600,4277.31,10356,201005.0,0.0,2677.31,8.361079,7.377759,7.8925676
499,1600,3898.0,10356,201006.0,0.0,2298.0,8.268219,7.377759,7.7397943
500,1750,3636.0,10356,201007.0,0.0,1886.0,8.19864,7.467371,7.5422134
501,1750,2999.77,10356,201008.0,0.0,1290.0,8.00629,7.467371,7.1623974
502,1750,3252.79,10356,201009.0,0.0,1502.79,8.087269,7.467371,7.3150787
503,1750,5773.38,10356,201010.0,0.0,4023.38,8.661013,7.467371,8.299877
504,1750,3173.0,10356,201011.0,0.0,1423.0,8.062433,7.467371,7.2605224
505,1750,3446.0,10356,201012.0,1.0,1696.0,8.144969,7.467371,7.436028
506,1800,2896.24,10356,201101.0,1.0,1096.24,7.9711685,7.495542,6.9996414
507,1800,2711.0,10356,201102.0,1.0,911.0,7.9050727,7.495542,6.814543
508,1800,3504.0,10356,201103.0,1.0,1704.0,8.16166,7.495542,7.440734
509,1800,4099.0,10356,201104.0,1.0,2379.0,8.318499,7.495542,7.7744355
510,1800,4108.31,10356,201105.0,1.0,2308.31,8.320767,7.495542,7.744271
511,1800,5149.76,10356,201106.0,1.0,3349.76,8.546705,7.495542,8.116644
512,2050,5651.0,10356,201107.0,1.0,3601.0,8.639587,7.625595,8.188967
513,2050,5762.0,10356,201108.0,1.0,3712.0,8.6590395,7.625595,8.219326
514,2050,4682.09,10356,201109.0,1.0,2632.09,8.4515,7.625595,7.8755336
515,2050,5085.66,10356,201110.0,1.0,3035.66,8.53418,7.625595,8.018184
516,2050,4846.0,10356,201111.0,1.0,2796.0,8.4859085,7.625595,7.935945
517,2050,4305.0,10356,201112.0,1.0,2255.0,8.367533,7.625595,7.7209053
518,2100,5839.62,10356,201201.0,1.0,3739.62,8.672421,7.6496925,8.226739
519,2100,4766.0,10356,201202.0,1.0,2666.0,8.469263,7.6496925,7.8883343
520,1700,4264.0,10794,201001.0,0.0,2564.0,8.357963,7.4383836,7.8493237
521,1700,5327.45,10794,201002.0,0.0,3627.45,8.580628,7.4383836,8.196285
522,1700,4538.66,10794,201003.0,0.0,2838.66,8.420387,7.4383836,7.9510875
523,1700,3678.0,10794,201004.0,0.0,1978.0,8.210124,7.4383836,7.5898414
524,1700,3042.0,10794,201005.0,0.0,1342.0,8.02027,7.4383836,7.201916
525,1700,3976.67,10794,201006.0,0.0,2276.67,8.2882,7.4383836,7.730469
526,1850,3257.0,10794,201007.0,0.0,1407.0,8.088562,7.522941,7.249215
527,1850,4706.0,10794,201008.0,0.0,2856.0,8.4565935,7.522941,7.957177
528,1850,4732.97,10794,201009.0,0.0,2882.97,8.462308,7.522941,7.966576
529,1850,5370.45,10794,201010.0,0.0,3520.45,8.588667,7.522941,8.166344
530,1850,4552.07,10794,201011.0,0.0,2702.07,8.423337,7.522941,7.9017735
531,1850,4822.28,10794,201012.0,1.0,2972.28,8.481002,7.522941,7.9970846
532,1900,5381.97,10794,201101.0,1.0,3481.97,8.59081,7.549609,8.155354
533,1900,5241.45,10794,201102.0,1.0,3341.45,8.564354,7.549609,8.114161
534,1900,4417.66,10794,201103.0,1.0,2517.66,8.393366,7.549609,7.831085
535,1900,5020.72,10794,201104.0,1.0,3120.72,8.521329,7.549609,8.045819
536,1900,4368.72,10794,201105.0,1.0,2468.72,8.382225,7.549609,7.8114552
537,1900,4387.83,10794,201106.0,1.0,2487.83,8.38659,7.549609,7.819166
538,2150,4825.0,10794,201107.0,1.0,2675.0,8.481566,7.673223,7.8917046
539,2150,5190.0,10794,201108.0,1.0,3040.0,8.554489,7.673223,8.019613
540,2150,5646.98,10794,201109.0,1.0,3496.98,8.638876,7.673223,8.159655
541,2150,4724.29,10794,201110.0,1.0,2574.29,8.460472,7.673223,7.853329
542,2150,4451.0,10794,201111.0,1.0,2301.0,8.400884,7.673223,7.741099
543,2150,4833.0,10794,201112.0,1.0,2683.0,8.483223,7.673223,7.894691
544,2250,6813.34,10794,201201.0,1.0,4563.34,8.826637,7.7186856,8.42581
545,2250,6490.57,10794,201202.0,1.0,4240.57,8.778106,7.7186856,8.352453
546,1550,3152.33,10822,201001.0,0.0,1602.33,8.055897,7.34601,7.3792143
547,1550,4111.33,10822,201002.0,0.0,2561.33,8.321502,7.34601,7.848282
548,1550,2983.03,10822,201003.0,0.0,1433.03,8.000695,7.34601,7.267546
549,1550,3160.6,10822,201004.0,0.0,1610.6,8.058517,7.34601,7.384362
550,1550,1851.15,10822,201005.0,0.0,332.33,7.5235624,7.34601,5.8061285
551,1550,1753.91,10822,201006.0,0.0,347.33,7.469603,7.34601,5.8502755
552,1700,2672.06,10822,201007.0,0.0,1017.0,7.890605,7.4383836,6.9246125
553,1700,3552.0,10822,201008.0,0.0,1852.0,8.175266,7.4383836,7.5240216
554,1700,3730.02,10822,201009.0,0.0,2030.02,8.224169,7.4383836,7.615801
555,1700,4070.6,10822,201010.0,0.0,2393.07,8.311545,7.4383836,7.7803326
556,1700,4046.12,10822,201011.0,0.0,2368.59,8.305513,7.4383836,7.77005
557,1700,4581.59,10822,201012.0,1.0,2881.59,8.429801,7.4383836,7.9660974
558,1750,4796.32,10822,201101.0,1.0,3046.32,8.475604,7.467371,8.021689
559,1750,4365.98,10822,201102.0,1.0,2615.98,8.3815975,7.467371,7.869394
560,1750,1488.48,10822,201103.0,1.0,5.0,7.3055105,7.467371,1.609438
561,1750,1575.0,10822,201104.0,1.0,0.0,7.3620105,7.467371,
562,1750,1576.51,10822,201105.0,1.0,0.0,7.362969,7.467371,
563,1750,2075.36,10822,201106.0,1.0,467.67,7.63789,7.467371,6.147763
564,1950,1755.0,10822,201107.0,1.0,0.0,7.470224,7.575585,
565,1950,1755.0,10822,201108.0,1.0,0.0,7.470224,7.575585,
566,1950,1755.0,10822,201109.0,1.0,0.0,7.470224,7.575585,
567,1950,706.03,10822,201110.0,1.0,0.0,6.5596576,7.575585,
568,1950,246.55,10822,201202.0,1.0,0.0,5.507565,7.575585,
569,1550,2181.53,11348,201001.0,0.0,702.79,7.687782,7.34601,6.555058
570,1550,1489.71,11348,201002.0,0.0,125.0,7.306337,7.34601,4.828314
571,1550,2454.0,11348,201003.0,0.0,904.0,7.8054748,7.34601,6.8068295
572,1550,2019.97,11348,201004.0,0.0,498.47998,7.610838,7.34601,6.2115636
573,1550,2252.93,11348,201005.0,0.0,702.93,7.719987,7.34601,6.5552573
574,1550,4324.52,11348,201006.0,0.0,2774.52,8.372056,7.34601,7.928233
575,1700,3458.0,11348,201007.0,0.0,1758.0,8.148446,7.4383836,7.471932
576,1700,3191.0,11348,201008.0,0.0,1491.0,8.0680895,7.4383836,7.3072023
577,1700,3401.0,11348,201009.0,0.0,1701.0,8.1318245,7.4383836,7.4389715
578,1700,5330.92,11348,201010.0,0.0,3646.55,8.581279,7.4383836,8.201537
579,1900,3275.0,11348,201011.0,0.0,1375.0,8.094073,7.549609,7.226209
580,1900,2492.64,11348,201012.0,0.0,680.0,7.821098,7.549609,6.522093
581,1950,2600.97,11348,201101.0,0.0,650.97,7.86364,7.575585,6.4784636
582,1950,3036.03,11348,201102.0,0.0,1086.03,8.018306,7.575585,6.990284
583,1950,2130.0,11348,201103.0,0.0,180.0,7.6638775,7.575585,5.192957
584,1950,2714.91,11348,201104.0,0.0,844.91003,7.906514,7.575585,6.73923
585,1950,2454.91,11348,201105.0,0.0,504.91,7.8058453,7.575585,6.22438
586,1950,3172.16,11348,201106.0,0.0,1222.16,8.062168,7.575585,7.108375
587,2200,4163.0,11348,201107.0,0.0,1963.0,8.333991,7.696213,7.582229
588,2200,4393.0,11348,201108.0,0.0,2193.0,8.387768,7.696213,7.6930256
589,2200,3777.0,11348,201109.0,0.0,1577.0,8.236686,7.696213,7.36328
590,2200,4249.93,11348,201110.0,0.0,2087.8599,8.354658,7.696213,7.6438947
591,2200,3589.0,11348,201111.0,0.0,1389.0,8.185629,7.696213,7.2363396
592,2200,3151.0,11348,201112.0,0.0,951.0,8.055475,7.696213,6.857514
593,2250,2900.34,11348,201201.0,0.0,650.33997,7.9725833,7.7186856,6.477495
594,2250,3045.0,11348,201202.0,0.0,795.0,8.021256,7.7186856,6.6783423
595,1650,5346.0,11390,201001.0,0.0,3696.0,8.584104,7.4085307,8.215007
596,1650,5437.76,11390,201002.0,0.0,3787.76,8.601123,7.4085307,8.239531
597,1650,4388.9,11390,201003.0,0.0,2738.9,8.386834,7.4085307,7.915312
598,1650,4208.0,11390,201004.0,0.0,2558.0,8.344743,7.4085307,7.846981
599,1650,4303.0,11390,201005.0,0.0,2653.0,8.367067,7.4085307,7.883446
600,1650,4264.55,11390,201006.0,0.0,2614.55,8.358092,7.4085307,7.8688474
601,1800,5164.0,11390,201007.0,0.0,3364.0,8.549467,7.495542,8.120886
602,1800,4511.79,11390,201008.0,0.0,2748.0,8.41445,7.495542,7.9186287
603,1800,5319.91,11390,201009.0,0.0,3567.5,8.579211,7.495542,8.179621
604,1800,4658.21,11390,201010.0,0.0,2953.38,8.446386,7.495542,7.9907055
605,1800,5692.74,11390,201011.0,0.0,3892.74,8.646947,7.495542,8.266869
606,1800,5342.05,11390,201012.0,0.0,3589.6401,8.5833645,7.495542,8.185807
607,1850,6344.69,11390,201101.0,0.0,4494.69,8.755374,7.522941,8.410652
608,1850,4821.38,11390,201102.0,0.0,2971.38,8.480816,7.522941,7.996782
609,1850,4348.51,11390,201103.0,0.0,2535.72,8.377588,7.522941,7.838233
610,1850,4500.55,11390,201104.0,0.0,2675.0,8.411955,7.522941,7.8917046
611,1850,3770.55,11390,201105.0,0.0,1945.0,8.234976,7.522941,7.573017
612,1850,4080.21,11390,201106.0,0.0,2253.07,8.313904,7.522941,7.720049
613,2100,4842.12,11390,201107.0,0.0,2756.0,8.485108,7.6496925,7.9215355
614,2100,4940.07,11390,201108.0,0.0,3073.0,8.505135,7.6496925,8.03041
615,2100,4396.24,11390,201109.0,0.0,2324.0,8.388505,7.6496925,7.751045
616,2100,6281.07,11390,201110.0,0.0,4181.07,8.745296,7.6496925,8.338323
617,2100,4088.12,11390,201111.0,0.0,2002.0,8.315841,7.6496925,7.601902
618,2100,5396.0,11390,201112.0,0.0,3296.0,8.593413,7.6496925,8.100465
619,2150,6625.79,11390,201201.0,0.0,4475.79,8.798725,7.673223,8.406438
620,2150,6440.69,11390,201202.0,0.0,4290.69,8.7703905,7.673223,8.3642025
621,1600,2208.28,11868,201001.0,0.0,608.28,7.6999693,7.377759,6.4106355
622,1600,2296.21,11868,201002.0,0.0,696.21,7.739015,7.377759,6.5456514
623,1600,2373.0,11868,201003.0,0.0,773.0,7.77191,7.377759,6.650279
624,1600,2729.0,11868,201004.0,0.0,1129.0,7.9116907,7.377759,7.0290875
625,1600,3200.28,11868,201005.0,0.0,1600.28,8.070993,7.377759,7.377934
626,1600,3931.28,11868,201006.0,0.0,2331.28,8.27672,7.377759,7.754173
627,1750,2409.0,11868,201007.0,0.0,659.0,7.786967,7.467371,6.4907236
628,1750,2750.0,11868,201008.0,0.0,1000.0,7.9193563,7.467371,6.9077554
629,1750,3014.17,11868,201009.0,0.0,1264.17,8.01108,7.467371,7.142171
630,1750,6204.52,11868,201010.0,0.0,4454.52,8.733033,7.467371,8.401674
631,1750,2650.0,11868,201011.0,0.0,900.0,7.8823147,7.467371,6.802395
632,1750,2930.0,11868,201012.0,1.0,1180.0,7.9827576,7.467371,7.07327
633,1800,2788.28,11868,201101.0,1.0,988.28,7.9331803,7.495542,6.895966
634,2000,2985.52,11868,201102.0,1.0,985.52,8.00153,7.6009026,6.8931694
635,2000,2380.0,11868,201103.0,1.0,380.0,7.7748556,7.6009026,5.9401712
636,2000,2866.0,11868,201104.0,1.0,866.0,7.9606724,7.6009026,6.763885
637,2000,2400.0,11868,201105.0,1.0,400.0,7.783224,7.6009026,5.9914646
638,2000,3493.28,11868,201106.0,1.0,1493.28,8.158596,7.6009026,7.30873
639,2250,3564.0,11868,201107.0,1.0,1314.0,8.178638,7.7186856,7.1808314
640,2250,4883.0,11868,201108.0,1.0,2633.0,8.493515,7.7186856,7.8758793
641,2250,2945.95,11868,201109.0,1.0,695.95,7.988187,7.7186856,6.545278
